stem_id,station_m,x,y,diameter_m,gt_tree_id
46,4.0,420387.42706,5853205.867280001,0.4039,778
46,4.5,420387.10776,5853206.250440001,0.4605,778
46,5.0,420386.85232,5853206.633600001,0.4039,778
46,5.5,420386.59688,5853207.080620001,0.3612,778
46,6.0,420386.34144,5853207.527640001,0.3612,778
46,6.5,420386.086,5853207.910800001,0.4039,778
46,7.0,420385.83056000003,5853208.3578200005,0.4039,778
46,7.5,420385.51126,5853208.804840001,0.4605,778
46,8.0,420385.25582,5853209.188000001,0.5419,778
46,8.5,420385.00038,5853209.635020001,0.5712,778
46,9.0,420384.68108,5853210.018180001,0.6386,778
46,9.5,420384.36178,5853210.401340001,0.6386,778
46,10.0,420384.10634,5853210.848360001,0.6386,778
46,10.5,420383.8509,5853211.231520001,0.5712,778
46,11.0,420383.5316,5853211.678540001,0.5266,778
46,11.5,420383.27616,5853212.0617,0.5419,778
